tracking ID,0h,2h,4h,6h,8h,gene length,gene group
aldh5a1,2.58719,2.66429,2.41694,1.03046,0.997095,1808,5
aldh6a1,70.8488,80.8319,80.2267,63.8433,45.5577,2109,1
aldh7a1,110.06,96.6959,71.2905,15.6991,13.0864,1798,2
aldh8a1,1.70719,2.07257,3.27136,1.55554,0.566651,1645,5
aldh9a1a.1,104.985,159.687,166.312,217.301,171.743,2005,0
aldh9a1a.2,17.4789,25.0076,27.7668,50.1103,46.3957,2291,0
aldh9a1b,34.7705,34.3442,35.6485,29.9836,13.6086,1982,1
aldoaa,223.1,207.677,144.701,281.793,437.134,1599,0
aldob,1.81686,1.52384,99.6773,1634.96,2662.25,1521,3
aldocb,26.1729,26.2947,23.1708,5.70145,1.65209,2044,5
alg1,145.938,161.962,100.525,13.6544,5.39725,1709,2
alg11,27.2278,22.5116,18.1666,6.41899,3.57105,2831,2
alg12,8.68295,5.23517,4.17781,2.00948,5.70569,1547,2
alg13,18.5951,13.8619,5.72164,1.56647,1.20355,2831,2
alg14,32.5401,27.1814,14.2225,5.65591,11.0006,859,2
alg2,30.1293,31.5308,28.3372,28.0762,37.5678,1898,1
alg3,88.884,89.1914,90.6148,52.9899,24.5598,2258,5
alg5,165.167,167.323,157.902,111.997,63.0914,1333,5
alg6,50.6443,43.9265,53.6547,47.0991,21.7456,1942,1
alg8,22.336,20.8496,19.8404,9.50009,8.04406,1839,5
alg9,12.7508,15.6168,12.5401,5.19089,3.60018,2552,5
alkbh1,56.8718,64.4386,31.542,9.63202,12.4001,1201,2
alkbh2,34.8562,30.3897,15.4956,3.63418,2.72632,1286,2
alkbh3,23.1703,23.1521,15.583,14.2795,11.3056,1257,1
alkbh5,73.1567,53.0605,54.7566,20.6415,20.2255,1551,2
alkbh6,15.8077,16.2036,18.135,35.3179,43.6384,1442,0
alkbh7,24.2155,25.3027,16.6132,8.74571,3.73197,1286,2
alox12,0.273733,0.255124,0.685821,11.8453,40.9956,3534,3
alox5a,0.355285,0.27003,0.612064,1.75072,1.44983,2652,4
alox5b.2,0.241718,0.529835,0.572629,2.70082,3.01843,2331,4
alox5b.3,8.42097,11.4462,24.1891,267.209,244.574,2563,4
alpi.2,0.439227,0.427774,0.568078,0.502725,1.03373,2355,0
alpl,1.91294,3.08062,2.81395,23.4018,25.0357,3712,4
alyref,97.0391,77.4817,148.624,182.702,169.576,1254,0
amacr,21.5491,21.3969,27.7247,5.93325,0.948627,1481,5
ambra1a,11.2792,9.98148,10.0089,2.37211,2.20003,4436,5
ambra1b,25.5225,17.5986,21.4773,6.33952,6.21074,5703,5
amd1,5.31683,8.14616,10.0374,11.6509,22.4256,5230,3
amdhd1,1.22205,1.55594,0.97753,0.824911,0.987224,1760,1
amdhd2,37.2966,38.5956,40.2227,33.1777,11.5311,1774,1
amfr,53.8828,47.4082,53.6338,26.0933,13.9886,4094,5
ammecr1,42.6869,31.4658,46.3976,50.721,50.3101,1259,1
amn1,5.72692,5.23462,3.27919,2.93913,4.6911,1169,1
amotl2a,45.9438,37.0015,28.1999,56.393,48.8662,2415,0
amotl2b,2.23332,13.2747,10.4956,1.91195,1.7684,2960,5
ampd1,9.05594,3.93904,3.93827,2.53934,1.43997,2372,2
ampd3b,0.88652,1.0118,1.04965,0.878111,0.344607,2715,1
amt,53.8454,61.0451,34.9067,4.26982,6.74464,2153,2
anapc10,136.658,116.264,87.9147,126.434,143.843,816,1
anapc11,283.725,293.971,177.723,107.865,89.7969,441,2
anapc13,231.059,226.076,83.6489,64.6142,80.9834,494,2
anapc15,53.1865,50.8945,32.5965,18.9097,25.9709,616,2
anapc16,85.5908,92.1008,78.0989,102.475,117.895,557,0
anapc2,39.999,38.4667,31.5488,15.2947,13.4371,2652,5
anapc4,51.8028,48.0991,45.773,14.99,13.6194,2726,5
anapc5,45.8615,47.1757,41.5103,19.1355,22.9232,2629,5
anapc7,60.706,70.1475,55.9484,60.8435,55.8285,1701,1
and3,1.04478,1.37057,1.40941,0.745765,0.221198,1211,5
angel2,89.3833,93.1953,87.8307,53.3284,32.4756,2383,5
angpt1,1.79477,1.53241,1.75564,1.99063,1.84121,1595,1
angptl4,1.09946,0.524136,0.561149,11.196,28.1421,2402,3
angptl7,1.71635,2.41513,0.405247,0.550561,11.5022,1572,3
ank1a,0,0.298739,0.18832,0.476249,1.21188,799,3
ank2b,0.626114,0.78914,1.10192,0.815774,0.386688,1494,1
ankdd1a,68.4239,78.7228,58.6714,22.5253,6.06503,3316,5
ankfy1,14.9632,14.2059,17.0813,17.7231,14.934,4900,1
ankha,76.4592,95.8377,96.7337,21.3892,4.42179,2863,5
ankhb,6.74859,3.49959,1.99178,0.969841,1.25278,2596,2
ankhd1,2.46475,2.72598,2.81699,3.861,5.07274,8455,0
ankib1a,5.98118,3.87606,3.65538,0.865914,1.83,3466,2
ankk1,0.23649,0.195475,0.293563,0.300015,2.61577,2448,3
ankle2,74.4775,71.3157,60.9056,10.3562,11.1871,3132,2
ankmy2a,59.0125,64.9357,57.3705,22.9482,17.5037,2186,5
ankra2,51.5722,60.1427,34.1025,23.5259,31.812,1576,2
ankrd10a,29.3995,27.5304,32.1542,28.0487,26.5652,1727,1
ankrd10b,2.80351,2.52196,2.13705,3.13673,6.49584,1529,3
ankrd12,64.9053,55.7887,49.0009,6.30496,8.76614,1613,2
ankrd13a,31.8036,34.2856,33.7085,14.1858,10.5886,2066,5
ankrd13c,40.3391,32.3549,40.0032,33.3693,28.5901,2855,1
ankrd16,3.32998,5.36316,3.49845,5.07961,6.62983,1324,0
ankrd22,153.099,156.532,107.881,16.3124,6.96947,955,2
ankrd29,1.08781,1.58397,1.93597,1.23491,0.982982,1646,1
ankrd31,0.0709605,0.767336,0.367137,4.39159,17.599,1437,3
ankrd34bb,0.568725,1.09282,0.895692,2.0069,2.42107,1647,0
ankrd37,6.52029,11.115,5.64197,11.2566,15.841,1076,0
ankrd39,15.357,21.1432,12.918,3.99529,2.12847,549,2
ankrd45,0.918611,0.55411,1.0818,1.95761,1.31085,850,4
ankrd46b,4.29357,2.8307,1.94545,1.93852,3.8806,1357,0
ankrd49,22.2631,22.051,22.3516,12.7196,8.25266,1483,5
ankrd52a,19.6701,15.3065,18.2633,7.47628,6.52737,3326,5
ankrd54,53.7355,58.8506,60.4173,41.4979,37.4228,1677,1
ankrd6b,0.3624,0.99025,1.17324,1.34583,9.66126,2784,3
ankrd9,1.68922,1.03777,0.60971,0.650823,1.97497,1173,0
anks1b,1.44253,1.0709,1.19757,0.583989,0.500854,3843,5
anks3,0.341334,0.418777,0.487348,5.30623,7.56632,2878,3
anks4b,0.218054,0.376794,1.7276,3.99687,2.41862,2940,4
anln,75.1922,89.3885,101.791,58.0986,36.4111,5182,5
ano1,34.8112,31.5713,21.7322,5.46386,9.68265,4298,2
ano10a,26.7618,26.7722,30.5393,18.9771,5.17892,2641,5
ano10b,13.1234,10.8767,4.41401,0.820127,1.08387,2742,2
ano5b,53.3269,39.3227,33.8793,5.58739,1.85855,3705,2
ano9a,3422.06,3631.28,5127.99,10613.2,6730.05,1226,4
anp32a,93.2337,100.896,150.663,658.483,767.307,1703,4
anp32b,396.771,407.423,557.106,1440.68,1507.3,1499,4
anp32e,296.623,270.454,374.608,1245.47,1602.39,2437,3
antxr2a,1.99778,1.18965,1.00559,0.817944,1.35248,2100,1
anxa11a,19.0017,18.3799,18.1378,8.6576,10.0356,2329,5
anxa11b,16.8659,14.4941,18.4548,15.4647,15.2719,2580,1
anxa13,28.8184,30.9306,29.1182,20.7315,15.3978,2028,1
anxa13l,11.0579,9.59741,7.43741,4.43924,2.46198,1207,2
anxa1a,10.3109,5.70893,8.01237,691.755,1533.07,1208,3
anxa1b,0.713,0.707777,0.578626,32.2768,108.788,1666,3
anxa1c,0.835719,0.664141,1.51302,89.0982,385.826,1169,3
anxa2a,0.300947,0.366546,0.298584,0.489423,10.168,1401,3
anxa2b,0.135271,0.488993,0.577669,56.469,96.9519,1238,3
anxa3a,0.267628,0.535514,1.0784,1.45271,2.93774,1322,3
anxa3b,4.54672,24.5689,25.4055,18.0552,6.49416,1669,5
anxa4,0.447729,0.391614,1.15293,1.66475,4.41253,1859,3
anxa5b,68.7864,93.7714,111.443,100.206,27.7926,1865,1
anxa6,0.352298,0.237346,0.475804,21.8739,101.533,1984,3
aoc2,0.740189,1.27957,2.95808,20.9042,63.615,2753,3
aox6,3.90017,4.23792,4.01541,3.46807,0.938468,4017,5
ap1ar,4.60558,6.98087,6.53318,8.0247,13.0235,1338,0
ap1b1,87.4084,83.9214,65.5191,18.0663,13.4384,4387,2
ap1g1,16.5993,17.4804,17.4052,9.63409,10.4165,2798,1
ap1g2,62.7172,66.901,60.6427,13.8592,8.39833,3176,5
ap1m2,55.3309,60.0956,50.0644,18.1777,4.63504,1652,5
ap1m3,15.314,17.3479,18.8684,19.634,17.1478,2659,1
ap1s1,67.1917,64.3249,83.885,84.2681,58.3004,1500,1
ap1s2,114.693,139.195,143.447,84.0645,45.3246,1625,5
ap1s3a,4.84169,4.58462,1.77726,1.91435,0.62761,888,2
ap1s3b,196.388,228.772,220.876,115.582,51.6393,1079,5
ap2b1,19.6088,23.1149,25.7122,27.4762,17.6588,4085,1
ap2m1a,94.9299,101.075,78.1089,56.2065,42.4731,2150,5
ap2m1b,80.3713,77.9406,79.0928,19.7323,7.37544,2098,5
ap2s1,7.21515,7.70264,6.02038,4.88543,5.40625,2746,1
ap3d1,28.4394,20.0993,23.3486,9.44118,5.6644,3825,5
ap3m1,27.5707,38.4541,44.7532,41.4703,15.2143,2102,1
ap3m2,3.69548,3.40824,3.11901,3.46048,1.80139,2299,1
ap3s2,25.9544,33.3307,14.1417,15.1646,23.8875,985,1
ap4b1,2.81125,2.86254,2.6964,0.894679,1.81535,2336,5
ap4m1,22.4727,30.582,16.3816,9.33922,12.0749,1909,2
ap4s1,16.2809,21.7504,12.6518,9.24837,13.4998,423,1
ap5m1,25.949,29.994,23.9114,3.78181,1.3954,1844,2
ap5s1,16.2607,19.4312,17.556,7.14605,5.72752,988,5
apaf1,25.8856,24.7461,22.8018,10.3041,6.775,3786,5
apbb1ip,0.253429,0.042517,1.07753,2.1642,4.54358,3041,3
apc,14.52,12.3976,14.5038,9.22067,7.47641,9214,1
apeh,36.9245,30.2458,35.1275,35.7544,23.3478,2838,1
apela,0.437623,0.435883,47.6013,238.866,328.966,864,3
apex1,46.9448,38.3295,36.6923,61.4412,108.655,2060,0
apex2,68.168,66.3054,26.5131,3.37969,2.05865,1820,2
aph1b,106.276,105.645,119.175,71.9179,62.0362,1931,1
api5,243.604,264.496,327.16,527.158,549.091,2833,0
apip,14.3744,9.39092,8.68214,30.0728,53.6515,873,3
apitd1,17.0721,16.4198,10.9874,33.6952,48.9726,889,3
aplnra,0.416871,0.054124,7.80245,57.9591,44.6606,1472,4
aplnrb,0.205943,0.246483,45.7716,43.2548,52.6472,2084,4
aplp2,33.1196,25.4901,32.0054,24.8205,23.6699,5322,1
apmap,55.0196,48.0318,50.6439,25.5717,13.2346,1933,5
apoa1a,0.268751,0.422499,0.363161,55.3004,706.623,954,3
apoa1b,0.387031,0.537464,0.730126,21.1812,494.611,1171,3
apoa1bp,81.2692,82.8781,60.4764,14.6075,3.69728,1267,2
apoa2,1.98937,1.57841,2.36906,9.52193,61.2117,664,3
apoa4b.1,0.265695,0.0949189,0.146984,0.926242,10.7218,1188,3
apoa4b.2,0.442332,0.462489,0.903435,6.10601,19.2351,947,3
apobb.1,0.122941,0.176794,0.169067,1.37973,57.3568,11495,3
apobec2a,0.252247,0.247627,0.334186,1.41896,0.945917,1348,4
apoc1l,1.45652,1.32428,4.34032,423.811,993.208,784,3
apoda.2,128.781,113.436,63.814,36.3346,14.5159,1094,2
apodb,1.62721,1.34545,0.997918,1.28644,1.29956,983,1
apoea,28.213,35.5869,37.2661,21.8722,2.85992,1065,5
apoeb,3.50925,3.1463,147.103,2432.51,4982.1,1330,3
apoer2,3.70871,3.17,2.72137,1.52078,0.77576,2955,5
apom,2.21015,1.72298,1.41602,0.926124,0.750577,770,2
apoob,1.19028,2.19502,1.98937,4.05623,6.92845,1413,3
apool,0.831655,1.37469,1.1601,1.70518,3.63551,1745,3
apopt1,122.972,151.646,131.314,30.7803,6.85846,1249,5
appa,6.63773,3.0107,2.91059,6.5713,9.38225,5795,0
appb,7.96279,3.91748,4.20282,1.73672,1.35078,4046,2
appbp2,54.124,57.0666,58.5795,34.8785,30.0215,2720,1
appl1,28.1198,30.45,37.1554,40.6585,21.6374,2233,1
appl2,5.73848,5.05979,5.61834,3.59674,5.44336,2118,1
aprt,34.3929,30.2363,22.8513,19.7677,17.7112,2607,1
aptx,15.7681,20.8627,16.0772,18.3074,34.0424,1103,0
aqp10a,0.107592,0.102449,0.283118,0.119013,1.44439,1433,3
aqp10b,0.485037,0.228622,0.421127,1.556,1.23649,1478,4
aqp12,0.443813,0.46527,1.61431,0.847558,4.83691,1010,3
aqp1a.1,0.321085,0.422096,1.38926,0.760575,1.32316,1176,0
aqp3a,0.758634,0.789172,2.28629,16.8819,18.4128,1806,4
aqp4,0.360614,0.875642,1.83101,0.810689,0.585768,1010,5
aqp7,3.22713,2.01728,1.48856,2.19102,1.15951,1093,2
aqp8a.1,0.466054,0.659371,0.758723,1.24533,0.28691,1028,4
aqp9b,0.329464,0.318174,0.210494,1.53577,1.36268,957,4
aqr,10.4498,10.1769,11.1495,16.1247,25.6992,4852,0
araf,2.05089,2.9591,3.89152,7.15387,9.7513,3474,4
arcn1a,160.046,174.998,191.489,103.376,47.6799,3038,5
arcn1b,155.381,162.469,151.838,92.1295,35.0894,2669,5
arf1,52.3924,54.3166,64.5762,107.62,89.5438,5093,0
arf2a,74.3783,69.7303,85.3146,128.55,124.683,2600,0
arf2b,114.331,122.792,132.163,40.3846,34.0248,1497,5
arf3b,1.029,1.87852,0.392507,1.96614,1.21614,645,0
arf4a,6.47602,17.9776,20.4293,38.3829,61.7828,1264,3
arf4b,3.25438,2.00307,1.18785,1.00445,1.17323,535,2
arf5,409.634,401.756,436.25,477.944,334.239,1743,1
arf6a,89.6594,92.0761,73.1336,43.9116,37.0659,1443,5
arf6b,35.6393,46.6947,54.9861,88.3326,110.682,2174,0
arfgap2,189.22,177.789,181.024,127.23,96.0375,1977,1
arfgap3,57.7017,47.1386,53.8486,23.8512,6.57729,1869,5
arfip1,47.8308,54.558,63.7699,16.799,16.1832,1491,5
arfip2a,70.9237,73.1325,44.2535,5.11502,1.69524,2223,2
arfip2b,57.6396,44.8539,40.583,20.9809,11.9978,1615,2
arfrp1,20.9828,18.9015,18.6311,11.9778,10.0554,830,1
arg1,0.357703,0.577082,0.31765,0.769794,1.01117,1041,0
arg2,1.94214,0.627417,2.44003,16.9058,10.9723,2144,4
arglu1a,43.7852,54.2538,58.1478,75.0258,97.2583,1731,0
arglu1b,105.439,91.1276,102.529,122.172,150.61,1861,0
arhgap1,101.988,107.497,66.8372,15.9395,16.3639,1481,2
arhgap10,91.016,87.5576,51.1528,6.65652,7.05099,3626,2
arhgap11a,123.266,127.916,107.564,159.633,94.3394,4589,1
arhgap12a,0.75137,0.609067,1.59588,1.06826,2.95368,3776,3
arhgap12b,15.2101,12.6991,10.67,2.79616,8.018,4185,2
arhgap15,0,0.423991,0.591516,1.72396,0.958907,1398,4
arhgap17a,5.13264,5.23249,5.75796,2.01355,1.22165,1241,5
arhgap17b,12.9597,12.1952,10.3577,6.47744,2.13896,1888,5
arhgap28,34.5401,38.2245,37.5082,5.67568,3.79264,1780,5
arhgap29b,5.12921,4.98116,5.99401,2.34254,1.88346,5953,5
arhgap42a,8.57877,7.46074,4.07527,6.12167,11.8924,3947,0
arhgap4a,37.3473,40.4194,33.8268,8.23259,1.76635,2887,5
arhgap6,4.45786,2.74035,2.99213,1.24481,8.48574,2690,3
arhgdia,19.1979,13.6516,14.3407,6.64413,9.07429,2196,5
arhgdig,52.009,53.6013,48.9711,35.4359,23.5018,2369,1
arhgef11,20.0997,14.6034,16.966,7.33201,11.2355,4226,5
arhgef18a,69.5951,81.7574,84.4656,23.1948,17.0898,4158,5
arhgef1a,0.618674,0.53836,0.774474,1.00977,3.20363,4232,3
arhgef1b,75.8716,79.4241,90.4076,38.9723,9.99627,3754,5
arhgef39,49.3739,51.5282,52.4723,52.3932,23.3369,1962,1
arhgef7a,7.65468,9.62206,8.99667,7.30595,5.44143,3312,1
arhgef7b,32.9372,28.5297,14.6433,6.25555,6.82009,3568,2
arhgef9b,3.38633,2.52748,6.80889,7.05948,6.43771,4616,0
arid1aa,1.94788,2.43285,2.16116,2.13702,4.05177,1527,0
arid2,2.89465,2.9523,3.03617,3.70982,4.40289,5537,0
arid3b,13.5727,15.2522,18.159,27.2635,43.7141,3725,0
arid3c,1.03261,1.41839,1.55863,0.540866,1.43247,1713,1
arid4a,11.6767,10.684,10.3642,10.3007,15.0319,3687,0
arid4b,135.675,119.339,87.1538,49.9957,62.1622,1087,2
arih1,47.0258,45.5949,44.2236,34.5484,30.6608,2363,1
arih1l,119.683,120.814,118.338,52.3583,22.4088,1790,5
arih2,44.0378,39.7017,42.3875,32.0063,30.8879,2394,1
arl1,96.2373,109.997,89.8734,160.597,164.856,1062,0
arl11,0.0779923,0.112214,1.77113,3.44089,3.15884,1886,4
arl13a,2.18955,2.37465,9.70329,37.2317,4.6211,1914,4
arl13b,4.24836,2.83272,2.62972,7.98977,15.635,2794,3
arl14,1.00704,1.45452,0.736942,0.348213,0.438931,1029,2
arl14ep,185.388,192.573,102.102,127.969,179.321,912,1
arl15a,6.5654,8.97675,7.62302,3.76721,1.41965,621,5
arl16,3.07845,2.41316,1.77512,6.05354,18.0758,1283,3
arl2,47.6777,56.6292,41.5112,19.2973,17.4953,1003,5
arl2bp,115.069,126.566,69.9934,20.3414,15.3324,950,2
arl3,47.9452,58.303,66.8156,88.7732,76.4236,2375,0
arl3l1,1.65609,2.8698,2.56023,5.084,3.49079,1317,0
arl3l2,0.868971,1.47871,0.970401,0.60084,6.80598,1095,3
arl4aa,165.89,177.39,78.3315,8.20674,36.2297,1037,2
arl4ab,0.617273,0.46484,12.6433,42.3157,16.8445,1896,4
arl4cb,22.6391,25.8647,31.8254,65.0241,56.364,1488,0
arl4d,69.9084,69.1636,54.7866,41.9846,47.703,1604,1
arl5a,106.061,118.626,76.6803,22.3883,40.328,1274,2
arl5c,77.6925,89.9374,67.7516,198.067,208.159,1281,0
arl6,38.2834,38.701,37.7062,27.9136,26.2641,1159,1
arl6ip1,320.369,306.351,79.7124,70.8995,92.8077,1531,2
arl6ip4,118.628,143.461,138.81,114.562,100.849,1123,1
arl6ip5a,19.4931,14.3079,10.4408,262.893,414.413,1274,3
arl6ip5b,57.8187,61.5284,52.324,18.1209,2.09925,1201,5
arl6ip6,9.7359,10.44,8.31484,3.31283,2.08899,1457,5
arl8,116.904,119.081,126.305,94.6192,72.6789,2976,1
arl8a,27.4247,23.5658,26.6834,14.8373,12.7157,2734,5
arl8ba,64.5362,80.3801,50.6913,8.60993,10.0103,1510,2
arl9,53.5911,43.801,52.2594,45.9626,24.6128,1207,1
armc1,122.444,112.416,109.915,63.2847,29.4123,1784,5
armc1l,113.611,125.534,92.1819,47.1336,63.9167,1565,5
armc7,7.09144,7.99549,5.45758,2.11192,2.99981,1528,2
armc8,48.995,47.5488,42.42,8.86217,5.49108,2502,5
armt1,116.913,110.206,95.6063,19.9019,5.70177,1740,2
arnt,4.89953,5.74858,7.16059,7.43512,5.63987,2781,1
arnt2,26.9382,25.1339,30.5175,27.6266,21.4419,2296,1
arntl1a,138.89,138.77,99.34,14.0352,7.66309,2326,2
arntl1b,6.80955,8.31779,10.4595,3.14415,0.462966,1869,5
arntl2,52.4885,43.0361,52.0555,16.2153,17.3656,2583,5
arpc1a,137.77,144.101,137.565,110.589,88.0124,1686,1
arpc1b,0.544712,0.826202,1.28171,0.786245,0.758568,1531,1
arpc2,102.728,111.228,126.067,219.363,277.177,1350,0
arpc3,91.9301,98.4115,48.685,44.4413,68.3552,828,1
arpc4,146.482,158.003,182.041,181.359,127.13,1272,1
arpc4l,118.979,126.349,83.3362,40.7608,43.8088,1110,2
arpc5a,23.5658,14.8379,17.2289,76.5198,121.878,3406,3
arpc5b,83.4584,84.4403,41.8746,11.1958,17.0205,1633,2
arpc5la,14.9905,11.6823,11.3293,8.82449,11.6833,1366,1
arpc5lb,18.575,14.2826,13.1796,3.69319,6.49622,580,2
arpin,11.8594,12.4672,12.3015,9.91958,7.92451,987,1
arpp19a,2.46848,1.76076,2.02963,11.386,22.5358,4425,3
arpp19b,135.951,129.631,133.336,73.9035,56.3599,2114,5
arr3b,3.41203,3.40371,3.20899,6.05659,3.43438,1705,0
arrb2a,43.4369,54.1488,57.3062,38.0657,42.3137,1955,1
arrb2b,2.19886,2.29854,2.75591,4.50424,10.078,2634,3
arrdc1a,22.7062,22.9841,23.7002,6.12737,4.21093,2028,5
arrdc2,1.47571,1.48076,4.49871,10.7357,10.0383,2663,4
arrdc3a,0.438882,0.315659,2.45863,12.6852,18.0786,3585,3
arrdc3b,3.99602,2.7557,4.66717,22.4823,22.0734,2810,4
arsa,7.54792,7.59543,5.84658,2.27134,1.00993,1892,5
arsg,1.50546,0.801283,0.815502,1.11655,2.15255,1724,0
arsk,2.2274,1.32765,1.16954,1.24076,2.16245,2067,0
arv1,44.1357,42.0076,34.7632,11.8459,5.16493,1998,5
arvcfb,15.6495,11.5864,11.0891,2.65798,0.626211,2961,2
as3mt,5.70185,3.59723,2.25264,1.73193,1.25986,1282,2
asah1a,153.627,154.491,108.559,47.8875,87.1312,1564,5
asah1b,4.59054,5.34185,4.35003,4.69693,8.57346,1645,0
asah2,0.097446,0.0244274,0.087587,0.592365,1.0987,2440,3
asap1a,0.35689,0.486126,0.690383,1.05313,3.32162,3421,3
asap2a,17.8023,12.5775,13.1544,6.33919,9.39197,4258,5
asap2b,0.577067,0.649423,0.490752,3.03052,5.79971,4650,3
asap3,27.4614,28.8811,25.2911,4.14472,3.54791,1589,5
asb1,2.63062,2.8138,2.44857,2.72624,1.644,1288,1
asb11,0.646903,0.325178,144.352,1086.66,271.527,1407,4
asb12a,9.41563,12.481,9.86424,16.5922,20.3318,1584,0
asb13a.1,1.0239,1.02192,0.948542,0.347384,0.754091,1371,1
asb13a.2,4.40835,6.88868,5.51065,2.21659,1.14741,1383,5
asb15b,0.0428835,0.121823,0.375717,0.88735,1.15239,1755,4
asb16,5.57908,6.06001,5.61962,1.70849,0.686844,1709,5
asb2b,0.162255,0.0813045,0.15153,0.332705,1.01461,2192,3
asb3,47.8611,47.3087,41.1599,11.1387,10.9905,1802,5
asb5b,0.491513,0.342985,1.05309,3.66886,3.8887,1528,4
asb6,12.6762,13.1048,11.8866,13.8625,15.9592,1511,1
asb7,66.6181,65.479,74.0894,39.2381,20.8009,1554,5
asb8,58.8484,50.4942,50.5072,5.92798,2.50376,1920,2
ascc1,91.9036,101.714,79.342,50.8657,30.9353,855,5
ascc2,46.6708,44.5115,33.7377,8.77111,10.6758,2785,2
asf1ba,270.178,282.758,103.924,49.359,44.9379,1357,2
asf1bb,34.4876,28.859,12.569,2.69475,5.45448,1547,2
ash2l,136.736,145.711,141.848,75.852,68.1187,2366,5
asic1a,2.9273,2.90701,2.4999,1.04832,0.51598,2011,5
asic1b,6.36196,5.35328,3.56883,1.30198,0.770491,2665,2
asic1c,0.924082,1.42902,0.834547,0.632676,0.34543,1602,5
asic2,3.14529,3.30371,2.68461,1.25236,1.1844,3133,5
asip1,0.91099,4.69262,3.08026,2.55227,2.3128,473,5
asl,28.8426,33.1091,35.7676,22.252,6.67706,1793,5
asmt,2.26253,2.03181,2.04165,2.30029,3.14134,1249,0
asmt2,0.4333,0.191664,0.218833,0.581329,1.45614,1684,3
asmtl,88.3425,113.458,94.3676,22.2062,15.8371,2127,5
asna1,63.5726,72.2732,80.5906,82.4971,35.549,3563,1
asns,18.7167,18.7957,17.0101,11.75,13.1029,3977,1
asnsd1,69.8276,63.2183,66.9276,73.0231,47.0508,2144,1
aspa,6.42706,7.22821,7.14744,7.98015,12.6604,1255,0
aspg,25.0446,25.2531,18.293,10.1087,4.25168,2595,5
asph,51.4002,41.7079,43.0548,61.4871,126.054,3637,3
asphd2,5.68478,6.04962,5.75517,3.43287,4.11401,2611,1
aspm,56.7626,62.6237,66.7917,69.0835,62.6773,10507,1
aspscr1,11.9956,12.3885,17.4635,11.4033,5.41181,892,5
asrgl1,0.968363,1.59977,1.2277,0.942468,0.81728,1578,1
aste1,0.628267,0.338001,0.892831,0.844151,1.23757,2079,0
asun,61.0358,64.7165,70.3723,43.3129,22.8128,2615,5
asz1,220.708,224.422,186.723,39.4838,2.70369,1722,2
atad1a,91.7884,92.4126,91.0646,25.271,7.39253,1487,5
atad1b,71.5032,74.0473,70.5897,55.5965,19.1971,1277,5
atad3b,17.5372,15.3499,15.0215,7.35406,4.51976,1496,5
atad5b,24.3848,39.2541,18.9388,4.24779,7.81923,3941,2
atat1,5.3198,5.96329,5.43898,4.9161,3.86806,1663,1
atf1,92.7372,101.901,113.305,100.398,48.2416,2044,1
atf3,27.2611,27.8766,21.0564,6.4786,3.65441,2656,2
atf4a,7.14501,7.1381,16.5427,104.388,218.724,1406,3
atf4b,0.480643,0.313516,0.7169,2.71381,6.72486,1975,3
atf5a,17.0265,18.1019,15.4746,1.62174,0.665458,2336,2
atf6,8.97532,8.98168,6.89019,8.13792,11.048,1962,0
atf7a,1.30167,0.847282,1.04989,0.531607,0.685312,2383,5
atf7b,11.108,11.3664,10.474,3.3619,2.04786,1284,5
atf7ip,62.3173,61.7457,62.7717,55.139,39.4029,3283,1
atg10,30.4439,36.7303,24.7621,6.96812,3.50866,1027,2
atg101,107.856,125.419,101.553,37.3174,13.1237,1102,5
atg12,178.9,210.512,50.7844,30.2196,43.9734,363,2
atg13,71.7084,83.4597,53.5788,44.9737,47.9019,2455,1
atg16l1,93.2935,85.5353,91.24,70.7094,36.2825,1158,1
atg3,145.431,153.774,70.5429,22.8939,29.5509,1656,2
atg4a,18.1161,17.4976,19.4079,15.9144,14.0592,1230,1
atg4b,60.7635,63.5177,41.4245,8.09215,7.74136,1757,2
atg4c,18.0719,12.9718,12.842,41.7008,36.9994,1531,0
atg5,13.8291,16.3073,15.8598,3.39401,1.3124,2315,5
atg9a,11.6434,11.1362,10.5501,1.78713,0.575175,3098,5
atg9b,19.8015,17.2626,17.0031,12.5044,8.94791,1238,1
athl1,19.0678,19.6454,17.2948,11.9123,3.92504,2387,5
atic,184.582,185.389,142.402,75.0247,76.2423,1958,5
atl2,117.023,129.076,107.16,19.6576,13.5029,2604,5
atl3,61.5625,61.204,58.0849,11.1561,7.66826,1652,5
atmin,6.05627,6.94368,3.99669,2.62345,3.3027,2271,2
atoh8,0.117282,0.0382865,0.0678257,0.208583,2.09244,2061,3
atox1,54.5334,42.8449,17.8119,26.8502,78.4158,616,0
atp10d,5.59662,3.99982,4.62369,1.57938,1.14982,4759,5
atp13a1,30.676,28.886,28.1448,17.0947,20.1667,4083,1
atp13a2,11.6622,12.7818,17.4983,7.19459,2.1504,4957,5
atp1a1a.1,79.7599,78.5513,93.0624,109.393,131.699,3477,0
atp1a1a.2,1.46274,1.45764,1.43806,2.19109,2.01013,3234,0
atp1a1a.3,1.16262,1.57526,1.5446,1.60371,1.71373,3267,1
atp1a1a.4,3.88729,3.62167,5.06549,4.21516,3.92313,3227,1
atp1a1a.5,1.25839,0.970462,1.38925,1.75975,1.1922,3811,0
atp1a1b,0.213639,0.207685,0.395034,0.550502,1.49518,3276,3
atp1a2a,5.91342,5.56202,5.22189,6.3799,6.73871,3890,1
atp1b1a,2.81699,1.13417,9.10605,170.787,236.572,2214,3
